"Objekt-ID";"Kunde";"Ort";"Objekttyp";"Leistung";"Kategorie";"Saison";"Frequenz";"Dauer je Einsatz (min)";"Einsaetze/Monat";"Minuten/Monat";"Zugewiesenes Team"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"29";"4.33";"126";"Team Sued (P. Rrahmani)"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"27";"1.63";"44";"Team Sued (P. Rrahmani)"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"22";"4.33";"95";"Team Sued (P. Rrahmani)"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"35";"0.83";"29";"Team Sued (P. Rrahmani)"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"18";"4.33";"78";"Team Sued (P. Rrahmani)"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"61";"1";"61";"Team Sued (P. Rrahmani)"
"WSG-045";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"31";"4.33";"134";"Team Sued (P. Rrahmani)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"45";"2.17";"98";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"16";"2.17";"35";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"21";"1.63";"34";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"18";"2.17";"39";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"35";"0.83";"29";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"14";"4.33";"61";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"49";"1";"49";"Team Nord (M. Kaya)"
"WSG-046";"Wohnbaugenossenschaft Glattal";"Dübendorf";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"25";"2.17";"54";"Team Nord (M. Kaya)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"44";"2.17";"95";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"35";"2.17";"76";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"19";"2.17";"41";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"52";"1";"52";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"26";"2.17";"56";"Team Sued (P. Rrahmani)"
"WSG-047";"Seedamm Immobilien AG";"Dübendorf";"Mehrfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"43";"0.33";"14";"Team Sued (P. Rrahmani)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"2x woechentlich";"66";"8.7";"574";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"2x woechentlich";"19";"8.7";"165";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"2x woechentlich";"23";"8.7";"200";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"20";"4.33";"87";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"66";"1";"66";"Team See (T. Frei)"
"WSG-048";"Seedamm Immobilien AG";"Horgen";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"34";"4.33";"147";"Team See (T. Frei)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Treppenhausreinigung";"UR";"Ganzjahr";"2x woechentlich";"56";"8.7";"487";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"2x woechentlich";"19";"8.7";"165";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"2x woechentlich";"21";"8.7";"183";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"18";"4.33";"78";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"60";"1";"60";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Sanitaerreinigung";"UR";"Ganzjahr";"2x woechentlich";"21";"8.7";"183";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team Nord (M. Kaya)"
"WSG-049";"Seedamm Immobilien AG";"Horgen";"Wohn- und Geschaeftshaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"33";"0.33";"11";"Team Nord (M. Kaya)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"190";"4.33";"823";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"69";"4.33";"299";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"113";"1.63";"184";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"45";"4.33";"195";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"41";"0.83";"34";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"120";"1";"120";"Team Limmattal (A. Costa)"
"WSG-050";"Seedamm Immobilien AG";"Illnau-Effretikon";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"60";"4.33";"260";"Team Limmattal (A. Costa)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"137";"4.33";"593";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"90";"4.33";"390";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"103";"1.63";"168";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"34";"4.33";"147";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"41";"0.83";"34";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"97";"1";"97";"Team See (T. Frei)"
"WSG-051";"Seedamm Immobilien AG";"Kilchberg (ZH)";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"50";"4.33";"216";"Team See (T. Frei)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"48";"2.17";"104";"Team Limmattal (A. Costa)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"33";"2.17";"72";"Team Limmattal (A. Costa)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Limmattal (A. Costa)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"19";"2.17";"41";"Team Limmattal (A. Costa)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"35";"0.83";"29";"Team Limmattal (A. Costa)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"14";"4.33";"61";"Team Limmattal (A. Costa)"
"WSG-052";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"26";"2.17";"56";"Team Limmattal (A. Costa)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"156";"2.17";"339";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"52";"2.17";"113";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"129";"1.63";"210";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"39";"2.17";"85";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"38";"0.83";"32";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"112";"1";"112";"Team See (T. Frei)"
"WSG-053";"SwissHome Property Management GmbH";"Kloten";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"58";"2.17";"126";"Team See (T. Frei)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Treppenhausreinigung";"UR";"Ganzjahr";"2x woechentlich";"52";"8.7";"452";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"2x woechentlich";"58";"8.7";"505";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"2x woechentlich";"21";"8.7";"183";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"17";"4.33";"74";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"56";"1";"56";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Sanitaerreinigung";"UR";"Ganzjahr";"2x woechentlich";"34";"8.7";"296";"Team Limmattal (A. Costa)"
"WSG-054";"SwissHome Property Management GmbH";"Kloten";"Wohn- und Geschaeftshaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"29";"4.33";"126";"Team Limmattal (A. Costa)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"59";"4.33";"255";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"33";"4.33";"143";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"22";"4.33";"95";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"18";"4.33";"78";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"61";"1";"61";"Team See (T. Frei)"
"WSG-055";"SwissHome Property Management GmbH";"Kloten";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"31";"4.33";"134";"Team See (T. Frei)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"174";"4.33";"753";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"57";"4.33";"247";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"91";"1.63";"148";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"41";"4.33";"178";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"41";"0.83";"34";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"120";"1";"120";"Team Oberland (D. Meier)"
"WSG-056";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"60";"4.33";"260";"Team Oberland (D. Meier)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"53";"4.33";"229";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"15";"4.33";"65";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"26";"1.63";"42";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"22";"4.33";"95";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"29";"0.83";"24";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"18";"4.33";"78";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"61";"1";"61";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"31";"4.33";"134";"Springer-Team (R. Iseni)"
"WSG-057";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Fensterreinigung";"SR";"Ganzjahr";"quartalsweise";"30";"0.33";"10";"Springer-Team (R. Iseni)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Treppenhausreinigung";"UR";"Ganzjahr";"woechentlich";"45";"4.33";"195";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Unterhaltsreinigung";"UR";"Ganzjahr";"woechentlich";"26";"4.33";"113";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"20";"1.63";"33";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"woechentlich";"18";"4.33";"78";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"35";"0.83";"29";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"14";"4.33";"61";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"49";"1";"49";"Team Limmattal (A. Costa)"
"WSG-058";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Mehrfamilienhaus";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"woechentlich";"25";"4.33";"108";"Team Limmattal (A. Costa)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Treppenhausreinigung";"UR";"Ganzjahr";"14-taeglich";"116";"2.17";"252";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Unterhaltsreinigung";"UR";"Ganzjahr";"14-taeglich";"72";"2.17";"156";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Gartenpflege/Gruenunterhalt";"GU";"Mrz-Nov";"14-taeglich (Mrz-Nov)";"132";"1.63";"215";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"14-taeglich";"33";"2.17";"72";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Winterdienst";"WD";"Dez-Feb";"nach Bedarf (Winter)";"32";"0.83";"27";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Entsorgung/Kehrichtdienst";"UR";"Ganzjahr";"woechentlich";"30";"4.33";"130";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Tiefgaragenreinigung";"SR";"Ganzjahr";"monatlich";"96";"1";"96";"Springer-Team (R. Iseni)"
"WSG-059";"Regio Verwaltungs AG";"Küsnacht (ZH)";"Wohnueberbauung";"Technischer Hauswart (Kontrollgang/Kleinreparaturen)";"TH";"Ganzjahr";"14-taeglich";"50";"2.17";"108";"Springer-Team (R. Iseni)"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Treppenhausreinigung";"UR";"Ganzjahr";"3x woechentlich";"42";"13";"546";"Team Oberland (D. Meier)"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Unterhaltsreinigung";"UR";"Ganzjahr";"3x woechentlich";"106";"13";"1378";"Team Oberland (D. Meier)"
"WSG-060";"Furttal Immobilien AG";"Meilen";"Buerogebaeude";"Umgebungsunterhalt (Wege/Vorplatz)";"UR";"Ganzjahr";"3x woechentlich";"15";"13";"195";"Team Oberland (D. Meier)"
